task,model,n,parse_ok,parse_err_rate,mean_latency_s,median_latency_s,gpu_hours_per_1000,gpu_hours_per_1000_correct,usd_per_1000,usd_per_1000_correct,f1_criticism,f1_political agenda,f1_uncivil,f1_pro_kavanaugh,f1_pro_womens_march,f1_Assassination,f1_Armed Assault,f1_Bombing/Explosion,f1_Facility/Infrastructure Attack,f1_Hijacking,f1_Hostage Taking (Barricade Incident),f1_Hostage Taking (Kidnapping),f1_Unarmed Assault,f1_Unknown,f1_relevant,f1_threat_minimizing,f1_entails,f1_Oppose,f1_Neutral,f1_Support,f1_Macroeconomics,f1_Civil Rights,f1_Health,f1_Agriculture,f1_Labor and Immigration,f1_Education,f1_Environment,f1_Energy,f1_Immigration,f1_Transportation,f1_Law and Crime,f1_Social Welfare,f1_Housing,f1_Domestic Commerce,f1_Defense,f1_Technology,f1_Foreign Trade,f1_International Affairs,f1_Government Operations,f1_Public Lands,f1_Culture,f1_FAVOR,f1_AGAINST,f1_NONE,f1_populist,f1_No Event,f1_Action,f1_Speech,f1_Thought,f1_Mixed,f1_Activities,f1_Budget,f1_Evaluation,f1_External Contracts,f1_Institutional Structure,f1_Other,f1_Regulatory,f1_pro,f1_neutral,f1_contra,f1_PROTEST,f1_RALLY,f1_DEMONSTRATION,f1_MARCH,f1_ASSASSINATION,f1_DRONE_ASSASSINATION,f1_ATTACK_ON_STATE,f1_CONVENTIONAL_ATTACK_ON_GOV_FORCES,f1_GUERILLA_ATTACK_ON_GOV_FORCES,f1_GOV_ATTACK_ON_NONSTATE_COMBATANTS,f1_GOV_ATTACK_ON_CIVILIANS,f1_RIOT,f1_TERRORISM,f1_THREAT_OF_VIOLENCE,f1_VIOLENT_POLITICAL_DEMONSTRATION,f1_OTHER,f1_External Relations,f1_Freedom and Democracy,f1_Political System,f1_Economy,f1_Welfare and Quality of Life,f1_Fabric of Society,f1_Social Groups,f1_Anti-Far-Right,f1_Anticapitalist,f1_Church,f1_COVID,f1_Democracy,f1_Far Right,f1_Foreign Rights,f1_Gender,f1_Infrastructure,f1_International,f1_Labour,f1_Media,f1_Migration,f1_Nuclear Power,f1_Peace,f1_Peasants,f1_Repression,f1_Religion,f1_Rights,f1_Social,f1_Solidarity,f1_Tolerance,f1_Unclear,f1_Demonstration / Assembly,f1_Petition,f1_Strike,f1_Non-verbal Protest / Cultural Event,f1_Leaflet / Resolution / Open Letter,f1_Attack with Damage to Property,f1_Blockade / Sit-in,f1_Referendum unspecified,f1_Coronavirus,f1_COVID-economy,f1_BLM and responses,f1_health,f1_education,f1_election outcome,f1_pol-neg,f1_partisan-neg,f1_societal divides,f1_morals,"f1_nat ident, goals-loss",f1_racism/discrimination,f1_welfare,f1_terrorism,f1_immigration,f1_asylum,f1_crime,f1_europe,f1_constitutional,f1_international trade,f1_devolution,f1_scot-ind,f1_constitution,f1_foreign affairs,f1_war,f1_defence,f1_foreign emergency,f1_domestic emergency,f1_economy-general,f1_economy-personal,f1_unemployment,f1_taxation,f1_debt/deficit,f1_inflation,f1_living costs,f1_poverty,f1_austerity,f1_inequality,f1_housing,f1_social care,f1_pensions/ageing,f1_transport/infrastructure,f1_environment,f1_pol value-auth,f1_pol values-liberal,f1_pol values-right,f1_pol values-left,f1_other,f1_uncoded,"f1_Agriculture, Forestry, and Fisheries",f1_Committees on Cabinet,"f1_Economy, Trade and Industry","f1_Education, Culture, Sports, Science, and Technology",f1_Financial Affairs,f1_Foreign Affairs,"f1_Health, Labour, and Welfare",f1_Internal Affairs and Communications,"f1_Land, Infrastructure, Transport, and Tourism",f1_No Policy Area,f1_Security,f1_Positive,f1_Negative,f1_No Topic,f1_AGREE,f1_AID,f1_ASSAULT,f1_COERCE,f1_CONCEDE,f1_CONSULT,f1_COOPERATE,f1_DEMAND,f1_DISAPPROVE,f1_FIGHT,f1_INVESTIGATE,f1_MOBILIZE,f1_REJECT,f1_RETREAT,f1_SANCTION,f1_SUPPORT,f1_THREATEN,f1_causal_relation,f1_toxic,f1_impolite,f1_promote,f1_attack,f1_unclear,avg_f1,accuracy,mcc,headline_f1,headline_f1_lo,headline_f1_hi
bestvater_wm_stance,deepseek-v4-pro,500,500,0.0,1.4231380104245035,1.425627937001991,,,,,,,,,0.8401084010840109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764,0.503986145708617,0.8401084010840109,0.8130059416341135,0.8670212765957447
bestvater_wm_stance,gemma4:26b,500,500,0.0,0.7146092443380149,0.6839012500004173,0.18997256944456037,0.25533947505989296,,,,,,,0.827027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,0.43931597046338194,0.827027027027027,0.7983642699328845,0.8563994224366731
bestvater_wm_stance,gemma4:31b-it-q4_K_M,500,500,0.0,3.12316928551194,3.2081111249999594,0.8911419791666554,1.1337684213316226,,,,,,,0.8590250329380764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786,0.49663483459358876,0.8590250329380764,0.8340025813853434,0.8849557522123894
bestvater_wm_stance,gpt-5.4-nano,500,500,0.0,0.9646919557338115,0.8811198124894872,,,0.24000000000000002,0.34582132564841506,,,,,0.7835926449787836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694,0.4160511068241115,0.7835926449787836,0.75,0.8158812151997655
bestvater_wm_stance,gpt-5.5,500,500,0.0,,,,,4.33,5.537084398976982,,,,,0.8552456839309429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782,0.5050490084043184,0.8552456839309429,0.8286833771526579,0.8818938017363214
bestvater_wm_stance,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,1.8333823610579785,1.8302466249988356,0.5084018402774544,0.7797574237384269,,,,,,,0.7448680351906158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652,0.3925570389736764,0.7448680351906158,0.7095785436426417,0.7792317851639886
bestvater_wm_stance,qwen3.5:35b-a3b-q4_K_M,500,500,0.0,1.6627722733551635,1.6629827083088458,,,,,,,,,0.8891752577319587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828,0.5675033119439602,0.8891752577319587,0.8664027108511352,0.9121910280287875
bestvater_wm_stance,qwen3:14b-q4_K_M,500,500,0.0,1.1326896861878413,1.1312983334973978,0.3142495370826105,0.40288402190078265,,,,,,,0.8552631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.47547724302963434,0.8552631578947368,0.8291995512013574,0.8824292877112953
bestvater_wm_stance,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.589358547507938,0.5895746664991748,0.1637707406942152,0.2237305200740645,,,,,,,0.814404432132964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732,0.4688181862323626,0.814404432132964,0.7840813329928498,0.8451191896429834
brandt_gtd_attack_type,claude-sonnet-4-6,500,500,0.0,,,,,,,,,,,,0.40963855421686746,0.6621160409556314,0.9342723004694836,0.65625,0.8,0.5714285714285714,0.7666666666666667,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5422635704152466,0.726,0.6258175478881058,0.5422635704152466,0.41639902938406614,0.608555878288493
brandt_gtd_attack_type,deepseek-v4-pro,500,500,0.0,1.9918074832354906,1.8948031459876802,,,,,,,,,,0.5238095238095238,0.6858974358974359,0.9516908212560387,0.7796610169491526,1.0,0.3333333333333333,0.78125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5617380145828316,0.756,0.6716717239948212,0.5617380145828316,0.4570788097241654,0.6182375645173579
brandt_gtd_attack_type,gemma4:26b,500,500,0.0,0.9121809807439977,0.8957609794999826,0.2488224943055507,0.34178914052960263,,,,,,,,0.4266666666666667,0.6840390879478827,0.9259259259259259,0.6415094339622641,0.8,0.75,0.6545454545454545,0.2,0.07272727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5728237601972741,0.728,0.6261118433589913,0.5728237601972741,0.44985645913893413,0.6424795657465414
brandt_gtd_attack_type,gemma4:31b-it-q4_K_M,500,500,0.0,3.8199499695840102,3.615120124999976,1.0042000347222155,1.3870166225444966,,,,,,,,0.40476190476190477,0.6511627906976745,0.9327146171693735,0.6666666666666666,0.8,0.3333333333333333,0.7540983606557377,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5136375192538546,0.724,0.6210834188755576,0.5136375192538546,0.389657756212508,0.5851543040104468
brandt_gtd_attack_type,gpt-5.4-nano,500,500,0.0,0.9177263271724223,0.7887020835041767,,,0.24000000000000002,0.32,,,,,,0.3880597014925373,0.6938775510204082,0.9354838709677419,0.6666666666666666,1.0,0.8888888888888888,0.84375,0.0,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6166733347077308,0.75,0.6561101077652703,0.6166733347077308,0.5063051153514879,0.6535760036944561
brandt_gtd_attack_type,gpt-5.5,500,500,0.0,,,,,4.33,5.757978723404255,,,,,,0.5287356321839081,0.6690140845070423,0.9444444444444444,0.7301587301587301,1.0,0.5714285714285714,0.7540983606557377,0.25,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6138669889223901,0.752,0.6608770757132981,0.6138669889223901,0.5013604239674211,0.6844133123558986
brandt_gtd_attack_type,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,2.4335428829380072,2.45386829149993,0.6816300809722028,0.9261278274078842,,,,,,,,0.4411764705882353,0.6892307692307692,0.927400468384075,0.64,1.0,0.5714285714285714,0.7241379310344828,0.18181818181818182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5750213769427017,0.736,0.6414904206058694,0.5750213769427017,0.4681756080125907,0.6364293491652133
brandt_gtd_attack_type,qwen3.5:35b-a3b-q4_K_M,500,500,0.0,2.1466641837731,2.111286520725116,,,,,,,,,,0.4266666666666667,0.6688102893890675,0.9227166276346604,0.631578947368421,0.8,0.75,0.7241379310344828,0.36363636363636365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5875052028588512,0.726,0.6257939918139271,0.5875052028588512,0.4635537785147358,0.6538298233150671
brandt_gtd_attack_type,qwen3:14b-q4_K_M,500,500,0.0,1.3816380858859756,1.297751478999544,0.36048652194431774,0.502070364824955,,,,,,,,0.0,0.6976744186046512,0.9280742459396751,0.5,1.0,0.6666666666666666,0.6785714285714286,0.0,0.07272727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048571147232993,0.718,0.6186353973147743,0.5048571147232993,0.39691087046508977,0.5471879165194161
brandt_gtd_attack_type,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.6833789637479877,0.6705211455000608,0.1862558737500169,0.2623322165493196,,,,,,,,0.4090909090909091,0.6262626262626263,0.9223744292237442,0.5882352941176471,1.0,0.75,0.7272727272727273,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625817762186283,0.71,0.5998917983761525,0.5625817762186283,0.45112322449087,0.6073379030252849
brandt_political_relevance,claude-sonnet-4-6,320,320,0.0,1.475239720718855,1.3257202085042081,,,,,,,,,,,,,,,,,,,0.726027397260274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.6960713494947564,0.726027397260274,0.6399863945578231,0.804749612803304
brandt_political_relevance,deepseek-v4-pro,320,320,0.0,1.972251320840644,1.8446455630000855,,,,,,,,,,,,,,,,,,,0.6235294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5868638956774233,0.6235294117647059,0.5359248157861871,0.7052786377708978
brandt_political_relevance,gemma4:26b,320,320,0.0,1.425552726681289,1.3476761670003725,0.3743544908334368,0.4436793965433325,,,,,,,,,,,,,,,,,0.6794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,0.6466861483264452,0.6794871794871795,0.592,0.7630215449290593
brandt_political_relevance,gemma4:31b-it-q4_K_M,320,320,0.0,9.881930304687495,9.355201249999482,2.598667013888745,3.235694336359527,,,,,,,,,,,,,,,,,0.6272189349112426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803125,0.5908379644147144,0.6272189349112426,0.5365765288087664,0.7097065682083171
brandt_political_relevance,gpt-5.4-nano,320,320,0.0,0.6184785135124897,0.5580785834999915,,,0.24000000000000002,0.2931297709923664,,,,,,,,,,,,,,,0.6463414634146342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81875,0.6113556888180237,0.6463414634146342,0.5604041000548361,0.7295597484276729
brandt_political_relevance,gpt-5.5,320,320,0.0,0.9802988923125128,0.88304041650008,,,4.33,5.3498069498069505,,,,,,,,,,,,,,,0.6347305389221557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809375,0.5989126533845525,0.6347305389221557,0.5443786982248521,0.7143042190969652
brandt_political_relevance,mistral-small:24b-instruct-2501-q4_K_M,320,320,0.0,6.244998002228238,6.045540166998762,1.6793167130552118,2.066851339144876,,,,,,,,,,,,,,,,,0.6385542168674698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.6030151940471857,0.6385542168674698,0.5499926900584796,0.7213867966326982
brandt_political_relevance,qwen3.5:35b-a3b-q4_K_M,320,320,0.0,2.6009709634134195,2.556967166950926,,,,,,,,,,,,,,,,,,,0.5955056179775281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775,0.5564736483862597,0.5955056179775281,0.509090909090909,0.6804350288886372
brandt_political_relevance,qwen3:14b-q4_K_M,320,320,0.0,3.597741821831119,3.453191729500759,0.9592199248613219,1.0808111829423346,,,,,,,,,,,,,,,,,0.7391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8875,0.7027433854129748,0.7391304347826086,0.6518518518518519,0.8137931034482758
brandt_political_relevance,qwen3:30b-a3b-q4_K_M,320,320,0.0,1.2388641049624654,1.1385477709991392,0.3162632697219831,0.386275749278758,,,,,,,,,,,,,,,,,0.6419753086419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81875,0.6021459053220305,0.6419753086419753,0.55483635507417,0.7200232558139534
burnham_covid_threat_minimization,claude-sonnet-4-6,293,293,0.0,,,,,,,,,,,,,,,,,,,,,,0.512396694214876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7986348122866894,0.42188635419119236,0.512396694214876,0.39215686274509803,0.6166040100250626
burnham_covid_threat_minimization,deepseek-v4-pro,293,293,0.0,1.415285743873804,1.4199928749876565,,,,,,,,,,,,,,,,,,,,0.5128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8054607508532423,0.44012254321472527,0.5128205128205128,0.3958333333333333,0.6129349758699517
burnham_covid_threat_minimization,gemma4:26b,293,293,0.0,0.7121799744360877,0.6834034999774303,0.1898343055492862,0.2539792307120587,,,,,,,,,,,,,,,,,,0.24489795918367346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7474402730375427,0.19483125462312328,0.24489795918367346,0.13039971949509116,0.3585373108958014
burnham_covid_threat_minimization,gemma4:31b-it-q4_K_M,293,293,0.0,3.2638762808701265,3.1656013340107165,0.8793337038918657,1.155357736503662,,,,,,,,,,,,,,,,,,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7610921501706485,0.2521179038841602,0.2708333333333333,0.16089655172413794,0.3853686396677049
burnham_covid_threat_minimization,gpt-5.4-nano,293,293,0.0,1.1100391206000184,0.9214672080124728,,,0.24000000000000002,0.2954621848739496,,,,,,,,,,,,,,,,0.5378151260504201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8122866894197952,0.463848405475285,0.5378151260504201,0.4111909896956626,0.64
burnham_covid_threat_minimization,gpt-5.5,293,293,0.0,,,,,4.33,5.39868085106383,,,,,,,,,,,,,,,,0.49122807017543857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8020477815699659,0.42664473668631797,0.49122807017543857,0.36693795008385127,0.6015068158200378
burnham_covid_threat_minimization,mistral-small:24b-instruct-2501-q4_K_M,293,293,0.0,1.9688903840993563,2.087112166977022,0.5797533797158394,0.707782251069754,,,,,,,,,,,,,,,,,,0.6015037593984962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8191126279863481,0.4986095001729002,0.6015037593984962,0.4957227138643068,0.6911926563078061
