task,model,n,parse_ok,parse_err_rate,mean_latency_s,median_latency_s,gpu_hours_per_1000,gpu_hours_per_1000_correct,usd_per_1000,usd_per_1000_correct,f1_uncivil,f1_relevant,f1_entails,f1_FAVOR,f1_AGAINST,f1_NONE,f1_No Event,f1_Action,f1_Speech,f1_Thought,f1_Mixed,f1_pro,f1_neutral,f1_contra,f1_PROTEST,f1_RALLY,f1_DEMONSTRATION,f1_MARCH,f1_ASSASSINATION,f1_DRONE_ASSASSINATION,f1_ATTACK_ON_STATE,f1_CONVENTIONAL_ATTACK_ON_GOV_FORCES,f1_GUERILLA_ATTACK_ON_GOV_FORCES,f1_GOV_ATTACK_ON_NONSTATE_COMBATANTS,f1_GOV_ATTACK_ON_CIVILIANS,f1_RIOT,f1_TERRORISM,f1_THREAT_OF_VIOLENCE,f1_VIOLENT_POLITICAL_DEMONSTRATION,f1_OTHER,f1_External Relations,f1_Freedom and Democracy,f1_Political System,f1_Economy,f1_Welfare and Quality of Life,f1_Fabric of Society,f1_Social Groups,f1_Demonstration / Assembly,f1_Petition,f1_Strike,f1_Non-verbal Protest / Cultural Event,f1_Leaflet / Resolution / Open Letter,f1_Attack with Damage to Property,f1_Blockade / Sit-in,f1_Referendum unspecified,f1_Coronavirus,f1_COVID-economy,f1_BLM and responses,f1_health,f1_education,f1_election outcome,f1_pol-neg,f1_partisan-neg,f1_societal divides,f1_morals,"f1_nat ident, goals-loss",f1_racism/discrimination,f1_welfare,f1_terrorism,f1_immigration,f1_asylum,f1_crime,f1_europe,f1_constitutional,f1_international trade,f1_devolution,f1_scot-ind,f1_constitution,f1_foreign affairs,f1_war,f1_defence,f1_foreign emergency,f1_domestic emergency,f1_economy-general,f1_economy-personal,f1_unemployment,f1_taxation,f1_debt/deficit,f1_inflation,f1_living costs,f1_poverty,f1_austerity,f1_inequality,f1_housing,f1_social care,f1_pensions/ageing,f1_transport/infrastructure,f1_environment,f1_pol value-auth,f1_pol values-liberal,f1_pol values-right,f1_pol values-left,f1_other,f1_uncoded,"f1_Agriculture, Forestry, and Fisheries",f1_Committees on Cabinet,"f1_Economy, Trade and Industry","f1_Education, Culture, Sports, Science, and Technology",f1_Environment,f1_Financial Affairs,f1_Foreign Affairs,"f1_Health, Labour, and Welfare",f1_Internal Affairs and Communications,"f1_Land, Infrastructure, Transport, and Tourism",f1_No Policy Area,f1_Security,f1_Positive,f1_Negative,f1_Neutral,f1_No Topic,f1_promote,f1_attack,f1_unclear,avg_f1,accuracy,mcc,headline_f1,headline_f1_lo,headline_f1_hi
gilardi_relevance,gemma4:26b,500,500,0.0,0.7697421375839997,0.7771846459999949,0.2158846238888875,0.2346571998792255,,,,0.9118942731277533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.8386641006668916,0.9118942731277533,0.8853823207716018,0.93827553668318
gilardi_relevance,gemma4:31b-it-q4_K_M,500,500,0.0,6.848449818751997,4.802109062499937,1.3339191840277604,1.4530710065661878,,,,0.9147609147609148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918,0.8419764422907562,0.9147609147609148,0.8879120879120879,0.9411764705882353
gilardi_relevance,gpt-5.4-nano,500,500,0.0,0.7295647236480002,0.6759366045000093,,,0.24000000000000002,0.2708803611738149,,0.8824742268041237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886,0.7795595094727029,0.8824742268041237,0.8508603238866397,0.9124267228361457
gilardi_relevance,gpt-5.5,500,500,0.0,1.8123032235200005,1.5390523750000114,,,4.33,4.538784067085954,,0.9501084598698482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954,0.9080624673610004,0.9501084598698482,0.9295759136315691,0.9685567416394217
gilardi_relevance,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,2.068138738670005,2.0957278130002237,0.5821466147222844,0.6645509300482698,,,,0.8675213675213675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876,0.7527886251346875,0.8675213675213675,0.8333333333333334,0.8989258397073495
gilardi_relevance,qwen3:14b-q4_K_M,500,500,0.0,1.1961035309219872,1.1167002085001059,0.31019450236114054,0.3557276403224089,,,,0.8632478632478633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872,0.7447473861890512,0.8632478632478633,0.8295502895092217,0.8971221880642171
gilardi_relevance,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.6161387575840049,0.6207214375001513,0.1724226215278198,0.20049142038118584,,,,0.8379629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.7175675812619311,0.8379629629629629,0.801822745227123,0.8747412420382166
gilardi_stance,claude-sonnet-4-6,500,500,0.0,1.2420016866668593,1.1329870829940774,,,,,,,,,,,,,,,,0.39622641509433965,0.5292479108635098,0.7775700934579439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5676814731385978,0.648,0.47109670124254394,0.5676814731385978,0.5180819322527337,0.6200926120788861
gilardi_stance,deepseek-v4-pro,500,500,0.0,1.3519916238460015,1.331023041499975,,,,,,,,,,,,,,,,0.1839080459770115,0.3223684210526316,0.5900383141762452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3654382604019628,0.438,0.19369020560005418,0.3654382604019628,0.3238642274861863,0.40572352363113234
gilardi_stance,gemma4:26b,500,499,0.0020000000000000018,0.8882798009460011,0.8748488745000031,0.24301357625000086,0.41528689913955624,,,,,,,,,,,,,,0.3888888888888889,0.44837758112094395,0.6882453151618398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5085039283905576,0.5851703406813628,0.3504176589423722,0.5085039283905576,0.45078744975855234,0.5642475743910755
gilardi_stance,gemma4:31b-it-q4_K_M,500,500,0.0,4.912242717081999,4.814558895499999,1.3373774709722221,2.178139203537821,,,,,,,,,,,,,,0.3357664233576642,0.4624277456647399,0.7891682785299806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5291208158507948,0.614,0.44405883497734094,0.5291208158507948,0.48461383992017637,0.5719752003221584
gilardi_stance,gpt-5.4-nano,500,500,0.0,0.8234607960280003,0.7449588749999947,,,0.24000000000000002,0.4545454545454546,,,,,,,,,,,,0.24864864864864866,0.3365695792880259,0.7470355731225297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44408460035306807,0.528,0.36713141476435657,0.44408460035306807,0.4033071985039589,0.486382688658603
gilardi_stance,gpt-5.5,500,500,0.0,2.4201950352760013,1.9216081460000396,,,4.33,7.121710526315789,,,,,,,,,,,,0.2891566265060241,0.4584527220630373,0.8247422680412371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5241172055367661,0.608,0.4579211456651771,0.5241172055367661,0.4775859563773721,0.5650678877506337
gilardi_stance,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,2.2121045470800356,2.02798785449977,0.5633299595832695,0.920473790168741,,,,,,,,,,,,,,0.4,0.44242424242424244,0.7384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526961926961927,0.612,0.4228854546397763,0.526961926961927,0.4741849686714011,0.5809307891170364
gilardi_stance,qwen3:14b-q4_K_M,500,500,0.0,1.0539026635699948,1.0868320414997612,0.3018977893054892,0.5223145143693585,,,,,,,,,,,,,,0.3902439024390244,0.4084084084084084,0.7008547008547008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4998356705673779,0.578,0.3475659104240816,0.4998356705673779,0.4448955483433533,0.5510613891511734
gilardi_stance,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.6527029429359892,0.6080238335001269,0.1688955093055908,0.2892046392219021,,,,,,,,,,,,,,0.31746031746031744,0.4444444444444444,0.6887417218543046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48354882791968884,0.584,0.3495948553632942,0.48354882791968884,0.42242055988672017,0.5409780968701636
halterman_ccc_protest,claude-sonnet-4-6,500,500,0.0,1.3868211229462177,1.260512062057387,,,,,,,,,,,,,,,,,,,0.5553319919517102,0.4700460829493088,0.10526315789473684,0.47674418604651164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40184635471056684,0.472,0.28493180959459136,0.40184635471056684,0.3615480475578806,0.4408193757919634
halterman_ccc_protest,deepseek-v4-pro,500,500,0.0,2.0328083104240067,1.9457036459998562,,,,,,,,,,,,,,,,,,,0.6129666011787819,0.5703125,0.15384615384615385,0.4713375796178344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521157086606925,0.544,0.36103045918827165,0.4521157086606925,0.408316391737108,0.49520754004295053
halterman_ccc_protest,gemma4:26b,500,500,0.0,2.225571767371989,2.1381070624997847,0.5939186284721624,0.9367801710917387,,,,,,,,,,,,,,,,,0.7183098591549296,0.5783132530120482,0.1935483870967742,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497542874815938,0.634,0.4134378820226457,0.497542874815938,0.43700911185173036,0.5564540136788678
halterman_ccc_protest,gemma4:31b-it-q4_K_M,500,500,0.0,14.961839083755994,14.077670521000059,3.9104640336111274,6.789000058352652,,,,,,,,,,,,,,,,,0.6785079928952042,0.5221674876847291,0.1095890410958904,0.4968944099378882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451789732903428,0.576,0.34390592762227673,0.451789732903428,0.4058084715730158,0.49663029941007114
halterman_ccc_protest,gpt-5.4-nano,500,500,0.0,1.046141788757998,0.9740231040000111,,,0.24000000000000002,0.4332129963898917,,,,,,,,,,,,,,,0.6463878326996197,0.5662100456621004,0.09195402298850575,0.4880952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44816178486136604,0.554,0.3639934930602037,0.44816178486136604,0.40680129577067425,0.48679093382315364
halterman_ccc_protest,gpt-5.5,500,500,0.0,2.348069479152,1.4882798119999876,,,4.33,7.623239436619719,,,,,,,,,,,,,,,0.652014652014652,0.5350877192982456,0.14035087719298245,0.48520710059171596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453165087274399,0.568,0.3464342225740256,0.453165087274399,0.4052160375863991,0.5020424707558844
halterman_ccc_protest,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,8.850426033008008,8.418197395499817,2.338388165416616,3.8208956951251896,,,,,,,,,,,,,,,,,0.708994708994709,0.5655737704918032,0.16393442622950818,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4807194764290051,0.612,0.381088536851371,0.4807194764290051,0.4310633841714307,0.5301692624345885
halterman_ccc_protest,qwen3:14b-q4_K_M,500,500,0.0,5.289743290407998,4.766370895999842,1.3239919155555118,2.170478550091003,,,,,,,,,,,,,,,,,0.6869409660107334,0.5806451612903226,0.2631578947368421,0.4645161290322581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49881503776753905,0.61,0.38715148458909393,0.49881503776753905,0.4385693344913142,0.5589005740472367
halterman_ccc_protest,qwen3:30b-a3b-q4_K_M,500,500,0.0,1.8786623537399965,1.817917374499757,0.5049770484721547,0.7964937673062378,,,,,,,,,,,,,,,,,0.7260034904013961,0.6058091286307054,0.1568627450980392,0.4740740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49068735955105364,0.634,0.4092786522274865,0.49068735955105364,0.4412852895940522,0.5414017647770814
halterman_keith_bfrs,claude-sonnet-4-6,500,500,0.0,1.3535602642500308,1.1590733749908395,,,,,,,,,,,,,,,,,,,,,,,0.7413127413127413,1.0,0.9615384615384616,0.5283018867924528,0.6938775510204082,0.7804878048780488,0.5,0.8035714285714286,0.7714285714285715,0.4,0.859504132231405,0.10256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678548890028135,0.716,0.667933526274636,0.678548890028135,0.5967483116021466,0.7363238660207234
halterman_keith_bfrs,deepseek-v4-pro,500,500,0.0,1.6699756591800032,1.637623458500002,,,,,,,,,,,,,,,,,,,,,,,0.8,1.0,0.9615384615384616,0.6545454545454545,0.72,0.85,0.42857142857142855,0.765625,0.7675675675675676,0.0,0.8392857142857143,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6608325641138141,0.732,0.6864046033336624,0.6608325641138141,0.5975224886652755,0.6993165627557336
halterman_keith_bfrs,gemma4:26b,500,500,0.0,0.8297997502640119,0.7503872704999139,0.20844090847219832,0.34856339209397713,,,,,,,,,,,,,,,,,,,,,0.5529953917050692,1.0,0.9803921568627451,0.5964912280701754,0.625,0.7619047619047619,0.5454545454545454,0.782608695652174,0.632258064516129,0.6666666666666666,0.8181818181818182,0.20765027322404372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808003001865107,0.598,0.5710881513582446,0.6808003001865107,0.5767564045850192,0.7354603655376654
halterman_keith_bfrs,gemma4:31b-it-q4_K_M,500,500,0.0,5.416136575488002,4.802865083000029,1.3341291897222303,1.9735638901216424,,,,,,,,,,,,,,,,,,,,,0.6753246753246753,1.0,0.9803921568627451,0.6451612903225806,0.5263157894736842,0.8292682926829268,0.6666666666666666,0.7966101694915254,0.717391304347826,0.0,0.8448275862068966,0.22033898305084745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6585247428691979,0.676,0.6370764463810993,0.6585247428691979,0.5930610040239556,0.6941685509233109
halterman_keith_bfrs,gpt-5.4-nano,500,500,0.0,1.0712209732620008,0.9858392915000032,,,0.24000000000000002,0.375,,,,,,,,,,,,,,,,,,,0.7351778656126482,0.8571428571428571,0.9615384615384616,0.6086956521739131,0.5714285714285714,0.7619047619047619,0.5454545454545454,0.7927927927927928,0.5503355704697986,0.6666666666666666,0.8256880733944955,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6739460111974155,0.64,0.6002326735717343,0.6739460111974155,0.5580508682637157,0.7345974971932394
halterman_keith_bfrs,gpt-5.5,500,500,0.0,2.882411353563998,2.3496974375000264,,,4.33,5.931506849315069,,,,,,,,,,,,,,,,,,,0.7829457364341085,1.0,0.9803921568627451,0.7096774193548387,0.5581395348837209,0.8888888888888888,0.7142857142857143,0.8205128205128205,0.7428571428571429,0.0,0.8672566371681416,0.25225225225225223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6931006919583643,0.73,0.6912791074292997,0.6931006919583643,0.6312482661432495,0.7257123716862078
halterman_keith_bfrs,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,2.2057335690000017,1.9985412704997998,0.5551503529166111,0.84885375063702,,,,,,,,,,,,,,,,,,,,,0.7401574803149606,1.0,0.9615384615384616,0.5483870967741935,0.625,0.6470588235294118,0.14285714285714285,0.7543859649122807,0.686046511627907,0.4,0.8376068376068376,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6230309710412109,0.654,0.6050534588759453,0.6230309710412109,0.5510699854208057,0.6792460064931466
halterman_keith_bfrs,qwen3:14b-q4_K_M,500,500,0.0,1.3981395459000037,1.1717342915000017,0.3254817476388894,0.5007411502136759,,,,,,,,,,,,,,,,,,,,,0.7480314960629921,1.0,0.9615384615384616,0.5846153846153846,0.5,0.7727272727272727,0.15384615384615385,0.7428571428571429,0.6265060240963856,0.0,0.7878787878787878,0.19672131147540983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895601695914993,0.65,0.6018316148533156,0.5895601695914993,0.5345785913934546,0.6280988928834201
halterman_keith_bfrs,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.7363531566519991,0.6766787710000006,0.18796632527777796,0.3122364207272059,,,,,,,,,,,,,,,,,,,,,0.71900826446281,1.0,0.9615384615384616,0.27906976744186046,0.43010752688172044,0.7027027027027027,0.2857142857142857,0.7413793103448276,0.5641025641025641,0.0,0.7758620689655172,0.20168067226890757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5550971353686381,0.602,0.5552450283207396,0.5550971353686381,0.49828379190863364,0.5943312193257603
halterman_keith_cmp,claude-sonnet-4-6,500,500,0.0,1.4251960420154501,1.217841874982696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7916666666666666,0.576271186440678,0.4339622641509434,0.6330275229357798,0.6876790830945558,0.5925925925925926,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5715590859422146,0.608,0.5080735212251374,0.5715590859422146,0.5214555797684165,0.6166503122509289
halterman_keith_cmp,deepseek-v4-pro,500,500,0.0,1.6541712174139884,1.6202115414998843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529411,0.5098039215686274,0.4077669902912621,0.6347826086956522,0.7005649717514124,0.6067415730337079,0.28169014084507044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5580080126483821,0.614,0.5108388502088003,0.5580080126483821,0.5023828150470546,0.6062919442274695
halterman_keith_cmp,gemma4:26b,500,500,0.0,0.7596417595059829,0.7663220419995014,0.2128672338887504,0.3422302795639074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5283018867924528,0.44642857142857145,0.62882096069869,0.7154929577464789,0.5569620253164557,0.33766233766233766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5733812485207123,0.622,0.5213177905669645,0.5733812485207123,0.5206779850256152,0.6220435950233291
halterman_keith_cmp,gemma4:31b-it-q4_K_M,500,500,0.0,4.044308150157999,3.9423519999999996,1.0950977777777777,1.7272835611636872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8297872340425532,0.49056603773584906,0.43478260869565216,0.6260162601626016,0.7323943661971831,0.575,0.3508771929824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5770605285451851,0.634,0.5344782326211958,0.5770605285451851,0.5212399237014433,0.6247040250004626
halterman_keith_cmp,gpt-5.4-nano,500,500,0.0,0.7931358355639994,0.7637609995000005,,,0.24000000000000002,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835051546391752,0.5070422535211268,0.3917525773195876,0.6175115207373272,0.7418546365914787,0.43478260869565216,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5366355359291924,0.624,0.5130481167757737,0.5366355359291924,0.48080905470883845,0.5878460765787272
halterman_keith_cmp,gpt-5.5,500,500,0.0,2.5022906536739993,2.034705292000041,,,4.33,6.7027863777089784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8131868131868132,0.6206896551724138,0.44,0.6330275229357798,0.7362924281984334,0.5783132530120482,0.3582089552238806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5971026611041956,0.646,0.5446552115881047,0.5971026611041956,0.5425191663052299,0.6439378907002423
halterman_keith_cmp,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,1.6409117669680016,1.5847324164999463,0.44020344902776287,0.7100055629480047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780952380952381,0.5423728813559322,0.4230769230769231,0.5929203539823009,0.7297297297297297,0.5176470588235295,0.27450980392156865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5516013045489093,0.62,0.5129712460966999,0.5516013045489093,0.4964951578698635,0.5991676756152037
halterman_keith_cmp,qwen3:14b-q4_K_M,500,500,0.0,1.057224338572002,1.0532975834999974,0.2925826620833326,0.4812214836896918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7555555555555555,0.5714285714285714,0.3711340206185567,0.5990783410138248,0.7227722772277227,0.46,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5130114109936204,0.608,0.48952345342724707,0.5130114109936204,0.46118348541251525,0.5585024831907758
halterman_keith_cmp,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.5772648872800028,0.5689253965000063,0.15803483236111285,0.26251633282576886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735632183908046,0.509090909090909,0.3783783783783784,0.616822429906542,0.7228915662650602,0.42857142857142855,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502340985160052,0.602,0.48036119896115503,0.502340985160052,0.4510679983887935,0.5489938683299936
haunss_papea_fgz_forms,claude-sonnet-4-6,500,500,0.0,1.4948622876441369,1.3264049165009055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9588014981273408,0.9803921568627451,0.967741935483871,0.7454545454545455,0.8780487804878049,0.9777777777777777,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9297452420277265,0.934,0.9038476908814791,0.9297452420277265,0.9027092990931544,0.9517309442952956
haunss_papea_fgz_forms,deepseek-v4-pro,500,500,0.0,1.5328324707780012,1.5274504164999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9745454545454545,0.9900990099009901,0.967741935483871,0.7476635514018691,0.7222222222222222,0.9767441860465116,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9112880513715599,0.934,0.9014644312092659,0.9112880513715599,0.8830229679382972,0.9391852897018177
haunss_papea_fgz_forms,gemma4:26b,500,500,0.0,0.7488330886640179,0.7459142084999257,0.20719839124997938,0.2176453689600624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9657657657657658,1.0,0.967741935483871,0.8351648351648352,0.9047619047619048,0.9302325581395349,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9433809999022731,0.952,0.9270228905426161,0.9433809999022731,0.9213794084016707,0.9662639938517112
haunss_papea_fgz_forms,gemma4:31b-it-q4_K_M,500,500,0.0,3.764422222647972,3.575201124999694,0.9931114236110261,1.0280656559120354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9781818181818182,1.0,0.9787234042553191,0.8539325842696629,0.9425287356321839,0.9777777777777777,0.9714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9575104130779047,0.966,0.948564665533136,0.9575104130779047,0.9356666087531822,0.9764875905413506
