source_row_id,text,rating1,rating2,rating3,n_offensive_ratings,unanimous,gt_offensive
908,plan on attending.,0,0,0,0,1,0
909,i absolutely would however we are in florida on vacation... with them in spirit,0,0,0,0,1,0
910,i am definitely hoping to make it.,0,0,0,0,1,0
911,i will be there.,0,0,0,0,1,0
912,this is not [NAME]... take me off what ever list i\'m on please.,0,0,0,0,1,0
913,sorry but no.,0,0,0,0,1,0
914,marching in chicago!,0,0,0,0,1,0
915,yes i will be in los angeles.,0,0,0,0,1,0
916,i\'m not a girl.,0,0,1,1,0,0
917,where is the march going to be and what time?,0,0,0,0,1,0
918,nope. i\'m on spring break.,0,0,0,0,1,0
919,hello this is my work cell phone. please remove it from your list. thank you,0,0,0,0,1,0
920,people are the problem teaching gun safety to their children and not disciplining the little shits when they need to guns are not the problem people are!,1,1,1,3,1,1
921,sorry this is not [NAME].,0,0,0,0,1,0
922,how do you propose we establish gun safety?,0,0,0,0,1,0
923,yep! i\'ll be there.,0,0,0,0,1,0
924,i\'m too old to march but i support the cause.,0,0,0,0,1,0
925,so sorry i can not i will leave the area on friday afternoon. on another occasion.,0,0,0,0,1,0
926,we are.,0,0,0,0,1,0
927,first of all im not [NAME]. second of all i have no idea who you are. and third of all i think you have the wrong number.,0,0,1,1,0,0
928,it depends i am a member of the nra.,0,0,0,0,1,0
929,i don\'t live there anymore.,0,0,0,0,1,0
930,yep i\'ve already rsvp\'ed and am volunteering,0,0,0,0,1,0
931,no we already have too restrictive firearm legislation. more only serves to disarm those who need them the most.,0,0,0,0,1,0
932,um....[number blanked]) not [NAME]. [number blanked]) i\'m a lifetime nra member so nope. already too many ridiculous laws on the books not [NAME]n enforced. silly snowflakes can you do anything other than whine and protest? go get a real job,1,1,1,3,1,1
933,hijo.,0,0,0,0,1,0
934,no it\'s not guns it\'s people. without [NAME] there is no solution,0,0,1,1,0,0
935,coming!,0,0,0,0,1,0
936,unsubscribe,0,0,1,1,0,0
937,this isn\'t [NAME] and no.,0,0,1,1,0,0
938,u can count on me when u realize that the gun is not what is the problem \nu cant fix a society that thinks a man becoming a woman is normal,1,1,1,3,1,1
939,i\'ll be in ireland but i\'ll be with you in spirit!,0,0,0,0,1,0
940,you sure you have the right number?,0,0,1,1,0,0
941,([number blanked]/[number blanked]) i wish i could . pretty much confied to bed and house. do what i can with calls.and very small contributions. i just want to see some changes bef ore i,0,0,0,0,1,0
942,who is [NAME].,0,0,0,0,1,0
943,have gun will travel,0,0,1,1,0,0
944,yes you can!! i\'m already registered and i\'m going with [number blanked] friends,0,0,0,0,1,0
945,a march... in march? that\'s pretty clever!,0,0,0,0,1,0
946,stop fucking texting me.,1,1,1,3,1,1
947,i am sorry [NAME]. i will be out for an important activity on saturday.,0,0,0,0,1,0
948,nope,0,0,1,1,0,0
949,i\'ll be there with my ak-[number blanked].,0,1,1,2,0,1
950,i will definitely be looking into a local march can\'t say for certain yet. thanks for reaching out!,0,0,0,0,1,0
951,i\'ll see what i can do.,0,0,0,0,1,0
952,i\'m in london now please have [organization omitted] stop texting me.,0,0,0,0,1,0
953,yes i\'ll go to dc (bringing [number blanked] high schoolers with me!) thanks.,0,0,0,0,1,0
954,no. there are better ways to fix our vulnerabilities than to crush the [number blanked]nd amendment. which basic right will people march against next?,0,0,1,1,0,0
955,i think young kids are doing a great job y\'all are our future,0,0,0,0,1,0
956,already committed to a march in bakersfield vs police brutality. wish you would have notified me earlier.,0,0,0,0,1,0
957,no. i would like to be removed from this list as well.,0,0,0,0,1,0
958,no gun junk,0,0,0,0,1,0
959,yes i\'ll be in los angeles,0,0,0,0,1,0
960,how do i unsubscribe from these texts?,0,0,0,0,1,0
961,i am not [NAME] this is the second time i received these stupid text messages leave me the hell alone.,0,0,1,1,0,0
962,i will try but my have to work,0,0,0,0,1,0
963,are you crazy!?\nin a manner of speaking i\'m:\n„¢‚Ç¨‚¢ pro trump\n„¢‚Ç¨‚¢ pro nra\n„¢‚Ç¨‚¢ pro military\n„¢‚Ç¨‚¢ pro police \ni do not [NAME]n own a gun but don\'t want foolish people threatening my ability to do so if i desire.,1,1,1,3,1,1
964,yes. with daughter in philly.,0,0,0,0,1,0
965,to do what.,0,0,0,0,1,0
966,i don\'t support super pacs or having large conglomerates of money meddling in our elections.,0,0,0,0,1,0
967,how about educating young people to be respectful courtesy and not [NAME]el entitled to everything no gun has ever picked itself up and killed while i agree some changes are due no march will prove anything except violence from ignorant youths such as the ones in detroit at the walmart there are over [number blanked] laws regarding guns do you know any of them i doubt it do not respond i have no time for ignorance.,0,1,1,2,0,1
968,thank you for informing me [NAME]. ill definitely check it out and try to attend.,0,0,0,0,1,0
969,you must have the wrong number since i do not agree with your stance on this issue!,0,0,1,1,0,0
970,how did you get this number.,0,0,1,1,0,0
971,i\'m [number blanked] years old and support your work. god bless.,0,0,0,0,1,0
972,absolutely. thanks for reaching out!,0,0,0,0,1,0
973,no and no.,0,0,1,1,0,0
974,you may have the wrong number.,0,0,0,0,1,0
975,hi [NAME] i\'m not [NAME]re how you got my number but please remove it from your list. i\'m not interested in further correspondence. thanks!,0,0,0,0,1,0
976,this is my work phone-remove my number from your list please.,0,0,0,0,1,0
977,trump [number blanked].,0,0,1,1,0,0
978,guns save lives. no thanks,0,0,1,1,0,0
979,i\'m not [NAME] you have the wrong number.,0,0,0,0,1,0
980,i\'m not [NAME] please remove this number from your list.,0,0,0,0,1,0
981,hey [NAME]! do you mind me asking how you found my number?,0,0,0,0,1,0
982,not [NAME] please stop texting,0,0,0,0,1,0
983,no and please take me off your list.,0,0,0,0,1,0
984,wrong person; not her # no more.,0,0,0,0,1,0
985,not in the aria.,0,0,0,0,1,0
986,sorry i have math camp that day.,0,0,0,0,1,0
987,don\'t send me anymore messages. thanks,0,0,0,0,1,0
988,you\'re stupid.,1,1,1,3,1,1
989,not [NAME] here.,0,0,0,0,1,0
990,no way!,0,0,0,0,1,0
991,hi [NAME]. you have the wrong number.,0,0,0,0,1,0
992,i can\'t march but i support \nyour cause whole heartedly. i am [number blanked] with arthritis in my hips. thank \nyou for cleaning up our mess. you are a new generation not driven by \n$ but values. more power \nto you!!!!,0,0,0,0,1,0
993,no i support ur cause but i don\'t have the time to be apart of it sorry.,0,0,0,0,1,0
994,please remove this number. it is notnjake.,0,0,0,0,1,0
995,no not interested but thanks,0,0,0,0,1,0
996,i won\'t be there.,0,0,0,0,1,0
997,i am not [NAME]. first step is to get your information correct before you ask someone to do something.,0,0,1,1,0,0
998,you have wrong person,0,0,0,0,1,0
999,i don\'t think i am who you are looking for. but if you need security to watch over you march please let me know. enjoy the rest of your day.,0,0,0,0,1,0
1000,i\'ll be there!!!! thanks for your help on organizing this.,0,0,0,0,1,0
1001,this isn\'t bri\'s number anymore.,0,0,0,0,1,0
1002,remove me. i\'m not [NAME],0,0,1,1,0,0
1003,my name is not [NAME]. please remove me from your contact list.,0,0,0,0,1,0
1004,you have the wrong person,0,0,1,1,0,0
1005,nope „∞Â∏‚ÄòÂΩ„∞Â∏‚è‚ª,0,0,1,1,0,0
1006,gun safety legislation already exists in every state.,0,0,0,0,1,0
1007,hi can you please take me off this list serv.,0,0,0,0,1,0
1008,i\'ll be there for sure.,0,0,0,0,1,0
1009,hi [NAME] he\'ll no you can\'t count on me because i\'m the first place this ain\'t [NAME] and second i am a proud gun owner and would never give that right away! i\'m not [NAME]re what goes through your heads but evidently it\'s nothing intelligent! guns don\'t kill! there has to be a someone behind them to pull the trigger! think about what you do before you take dumb actions!!!! god bless!,1,1,1,3,1,1
1010,i am neither dakota nor interested.,0,0,1,1,0,0
1011,sorry already have plans,0,0,0,0,1,0
1012,yes!!!,0,0,0,0,1,0
1013,sorry who this..how u get my #??,0,0,0,0,1,0
1014,no stop messaging me.,0,0,1,1,0,0
1015,hi [NAME]\ni\'m afraid you have the wrong person. please take my number off your list.\nthank you.,0,0,0,0,1,0
1016,hi [NAME] while i am not upset at your message and will be browsing the list for a march i was just curious as to how you obtained my number.,0,0,0,0,1,0
1017,how you get my number?,0,0,0,0,1,0
1018,wrong number!!,0,0,1,1,0,0
1019,i\'m not [NAME] im [NAME].,0,0,1,1,0,0
1020,hello.. i am not [NAME].. sorry.,0,0,0,0,1,0
1021,„∞Â∏‚Äò‚ç„∞Â∏‚Äò‚ç.,0,0,0,0,1,0
1022,fuck ass no i love guns.,1,1,1,3,1,1
1023,i\'ll make sure to bring my guns,1,1,0,2,0,1
1024,i\'m competing in a concrete frisbee competition on the potomac river- wish i could be there!,0,0,0,0,1,0
1025,\ngroup think!!!!!!!\n(sent with slam effect),0,0,1,1,0,0
1026,as a gun owner no thank you.,0,0,0,0,1,0
1027,yep.,0,0,0,0,1,0
1028,yes i\'ll be attending the march in aptos ca!,0,0,0,0,1,0
1029,wrong send im not [NAME] please tnx.,0,0,0,0,1,0
1030,i\'d love to if i had transport. i\'m really with you!,0,0,0,0,1,0
1031,no do not text me again,0,0,1,1,0,0
1032,not javed.,0,0,0,0,1,0
1033,yes you can! i will be at the march in lancaster pa!!,0,0,0,0,1,0
1034,how did you get my number? please remove me from your list.,0,0,0,0,1,0
1035,not [NAME]re very very busy this weekend. but i will try to stop by.,0,0,0,0,1,0
1036,sorry [NAME] i can\'t make it.,0,0,0,0,1,0
1037,i\'m afraid not i\'m very busy for the next few weeks. i do wish you guys luck though.,0,0,0,0,1,0
1038,\nyes.,0,0,0,0,1,0
1039,"you poor uneducated soul. a mob of people walking around chanting will change nothing. gun control is in place. the laws only matter to the law abiding citizens. you can ban every type of firearm but the criminals will still do harm. people are killed everyday in automotive incidents. have vehicles been banned? speed limits are set nationwide. do people still speed? should the government mandate a vehicles maximum speed? at what point do the citizens of the country learn that the government serves us. they do not need to continue writing legislation that criminals will ignore. i will continue to obey the law and carry a firearm. when the day comes that someone poses a threat to someone without a way to defend themselves i\'ll be there. enjoy your ""march""",0,1,1,2,0,1
1040,i signed up to march in boca some time ago,0,0,0,0,1,0
1041,fuck no! \nyou have the wrong number,1,0,1,2,0,1
1042,yeah sure i\'d love to.,0,0,0,0,1,0
1043,this is not [NAME] number.,0,0,0,0,1,0
1044,please remove me from your mailing list. thanks „∞Â∏ÎúÂΩ„∞Â∏‚Äò‚ç„∞Â∏ÎúÂΩ,0,0,0,0,1,0
1045,wrong number a...hole.,1,1,1,3,1,1
1046,delete this number.,0,0,1,1,0,0
1047,this is not diamonds phone but i will forward the message to her,0,0,0,0,1,0
1048,please remove this phone number. laketia hasn\'t had this phone number since before [number blanked]...,0,0,0,0,1,0
1049,already told [organization omitted] i\'m not [NAME]. this is a work phone please take this number off your list.,0,0,0,0,1,0
1050,sorry but you cannot count on me to join.,0,0,0,0,1,0
1051,wrong number... do not email again...get a real life.,0,1,1,2,0,1
1052,hi how did you get my number,0,0,0,0,1,0
1053,hey [NAME]. how did you get my my number?,0,0,0,0,1,0
1054,umm.. sorry but this is not [NAME].,0,0,0,0,1,0
1055,that\'s not my name..,0,0,0,0,1,0
1056,do not contact this # again. not [NAME].,0,0,1,1,0,0
1057,yes and i am also volunteering to text people „∞Â∏Îú‚Ç¨,0,0,0,0,1,0
1058,no. please remove me from the contact list.,0,0,0,0,1,0
1059,no. i disagree with everything you\'re doing.,0,0,1,1,0,0
1060,i am not [NAME] please remove this number from your list.,0,0,0,0,1,0
1061,not [NAME]. wrong number. please remove this number.,0,0,0,0,1,0
1062,this is not [NAME] number please tke it off your list.,0,0,0,0,1,0
1063,no remove me from your list. do not contact me any further.,0,0,1,1,0,0
1064,i cannot come to the march because i will be at my county convention and then working later in the day. i would have to go though.,0,0,0,0,1,0
1065,i\'m pro gun.,0,0,0,0,1,0
1066,this is not [NAME] you have a wrong number.,0,0,0,0,1,0
1067,no.\ntake me off your list.,0,0,1,1,0,0
1068,no. guns don\'t shoot the people. people shoot people. it is about educating our youth. our schools don\'t protect the youth being bullied enough. i know this as my sister was bullied for years and our school did nothing to protect her. the bully was praised in our school. parents have allowed their children to be entitled. my parents didn\'t raise us that way. start where the problems are...at home and make sure the people are aware where the problems start. give back parents the right to discipline their children.,0,0,1,1,0,0
1069,i\'m not [NAME]. please take me off your list. thank you.,0,0,0,0,1,0
1070,no thank you and i\'m not [NAME]re how you got this number.,0,0,1,1,0,0
1071,i can\'t gaurentee that apologies,0,0,0,0,1,0
1072,hi [NAME]! yes indeed-y i\'ve been planning on going to [NAME] saturday with a group of friends! :-) thanks for volunteering!,0,0,0,0,1,0
1073,sorry you got the wrong number.,0,0,0,0,1,0
1074,can\'t do it need dad glock sorry.,0,0,1,1,0,0
1075,send a pic.,1,1,0,2,0,1
1076,hi [NAME] - i think you have the wrong number - but i do fully support gun control. thanks for all you do!,0,0,0,0,1,0
1077,out of town. thanks for your work. .i may run for statehouse in a few years. fyi. keep me in mind. ww.,0,0,0,0,1,0
1078,i won\'t be available sorry:(,0,0,0,0,1,0
1079,i\'m going with friends.,0,0,0,0,1,0
1080,yes i\'ll do a local march.,0,0,0,0,1,0
1081,you have wrong number,0,0,0,0,1,0
1082,sorry [NAME]. i would love to but i have to work. i am with you all the way and i write my senators and representative constantly. we can win this battle against senseless gun violence!!! best wishes to you all!!! [NAME] in there. „∞Â∏Îú‚ç.,0,0,0,0,1,0
1083,this is not his number\nvalerie.,0,0,0,0,1,0
1084,you\'ve had the wrong number for a long time younes,0,0,0,0,1,0
1085,delete me from your list and do something productive with your life.,0,1,1,2,0,1
1086,i will be in spirit. i am in puerto [NAME] taking care of my mother who is very sick.„∞Â∏Îú‚¢,0,0,0,0,1,0
1087,heck no and you got the wrong person!@!,0,0,1,1,0,0
1088,i am not the person you think i am...you have reached an army veteran...i will not be able to participate.,0,0,1,1,0,0
1089,i am sorry\ni am new york now to school.,0,0,0,0,1,0
1090,yes where is march to be held and time of march.,0,0,0,0,1,0
1091,we will be there!,0,0,0,0,1,0
1092,of course! we\'ll be there and will tell our friends!,0,0,0,0,1,0
1093,can u elaborate?,0,0,0,0,1,0
1094,stop texting me please you have a wrong number.,0,0,0,0,1,0
1095,will do. i support your efforts. thank u.,0,0,0,0,1,0
1096,([number blanked]/[number blanked]) i can respect that however i\'m still trying to do research on h.,0,0,0,0,1,0
1097,would love to join the group but will be babysitting with my two young grandsons.,0,0,0,0,1,0
1098,do not text me again please.,0,0,0,0,1,0
1099,sorry but not [NAME]s time most sats are tied up with church work.,0,0,0,0,1,0
1100,[NAME] is no longer at this number.,0,0,0,0,1,0
1101,sadly it wont work demand technologically competant leaders and go from there.,0,0,0,0,1,0
1102,marching in dc!,0,0,0,0,1,0
1103,i will definitely be at the rally,0,0,0,0,1,0
1104,this is\nnot [NAME] ... please remove number from your listing.,0,0,0,0,1,0
1105,well first of all i\'m not [NAME] he is my brother and i will most certainly not be participating in a event for idiots.,1,1,1,3,1,1
1106,what kind of gun legislation?,0,0,0,0,1,0
1107,i\'m not [NAME] sorry you have the wrong number.,0,0,0,0,1,0
1108,hi [NAME] sorry that i won\'t be able to make the march on saturday march [number blanked] due to work. thanks for the invite.,0,0,0,0,1,0
1109,this is not the person you\'re trying to reach. remove this number please,0,0,0,0,1,0
1110,this no longer [NAME] phone number.,0,0,0,0,1,0
1111,i am already signed up to march in the one in elgin il. i\'m also bringing my labrador retriever who is a therapy dog to join the crowd.,0,0,0,0,1,0
1112,no please remove my number. thank you.,0,0,0,0,1,0
1113,omg. i got this. sure barking up the way wrong tree,0,0,1,1,0,0
1114,unfortunately the dubuque county democratic convention is happening at the same time so i will be at that at the time of the march,0,0,0,0,1,0
1115,yes. i intend to march in durango co.,0,0,0,0,1,0
1116,sorry no. i support commonsense gun control legislation but it\'s not an issue i care about deeply enough to go march for it. but i commend you for doing so.,0,0,0,0,1,0
1117,sorry busy.,0,0,0,0,1,0
1118,i\'m not [NAME] and i\'m a proud gun owner so probably not. im not [NAME]ke a fanatic and would support some change (i really like new zealand\'s gun laws) but i\'m guessing you guys are probably gonna go a little heavy on all this. i\'m really curious though why does everyone think i\'m [NAME]? it\'s really weird every couple months i\'m [NAME] and i\'m supposed to support some cause. also maybe consider saying where the march is? idk might help. i\'m guessing what [number blanked]/[number blanked] the people click that link?,0,0,1,1,0,0
1119,please unsubscribe me from this list,0,0,0,0,1,0
1120,sorry\nbut the best way to promote gun safety is through the nra.\nwe as a family are strong supporters of the second amendment maybe you all are looking in the wrong place for results. \nyou should start with the hollywood culture along with video games and most importantly the way these kids are being raised from households. \nan armed society is a polite society.\nalso if you promote to outlaw guns only outlaws will have them.\nthink about that for a moment.\nwe all know that\'s the true end game. \nhave a good one. \n\n.,0,0,1,1,0,0
1121,i love the second amendment. no thanks.,0,0,0,0,1,0
1122,i support the march but i\'m unable to attend,0,0,0,0,1,0
1123,this is not [NAME]\'s phone. please remove my number from your list. thank you.,0,0,0,0,1,0
1124,sorry i\'m heading home for spring break friday morning!,0,0,0,0,1,0
1125,already going thanks!,0,0,0,0,1,0
1126,no. [organization omitted] is a cult. i respect our constitutional right to bear arms. so make like a tree and leave.,1,0,1,2,0,1
1127,absolutely not. do not contact me again.,0,0,1,1,0,0
1128,end text notifications.,0,0,1,1,0,0
1129,won\'t be able to make it sorry.,0,0,0,0,1,0
1130,hey i think you have the wrong number,0,0,0,0,1,0
1131,questioned „¢‚Ç¨Âì([number blanked]/[number blanked]) hi [NAME] i\'m [NAME] a volunteer with [organization omitted],0,0,0,0,1,0
1132,no eat a [NAME].,1,0,1,2,0,1
1133,where did you get my phone number from?,0,0,0,0,1,0
1134,you got the wrong number and i support gun rights. i carry and protect myself and others like you. good day.,0,0,0,0,1,0
1135,who?,0,0,0,0,1,0
1136,wrong number. never contact it again.,0,0,1,1,0,0
1137,gun advocate here you won\'t get our guns. don\'t send that crap to this number again,1,1,1,3,1,1
1138,wring person.,0,0,0,0,1,0
1139,gun safety legislation isn\'t the problem especially in california.,0,0,0,0,1,0
1140,will be there.,0,0,0,0,1,0
1141,i can\'t,0,0,0,0,1,0
1142,no way [NAME]! happy hunting.,0,0,1,1,0,0
1143,hi im [NAME] im [number blanked].,0,0,0,0,1,0
1144,i\'m sorry but i\'m afraid you have the wrong number this is not the person you are looking for,0,0,0,0,1,0
1145,[NAME] no.,0,0,0,0,1,0
1146,yes already signed up,0,0,0,0,1,0
1147,how\'d you get my number,0,0,0,0,1,0
1148,in spirit. two bad knees and back. ex-paratrooper with the [number blanked]nd.,0,0,0,0,1,0
1149,this is not becca- wrong number.,0,0,0,0,1,0
1150,i am sick!!!,0,0,0,0,1,0
1151,this was meant for you why is your name is attached to my phone,0,0,0,0,1,0
1152,i am busy that day i have a prior engangement. i will support you guys when i can thanks so much keep up the good work.,0,0,0,0,1,0
1153,this isn\'t [NAME] you have the wrong number sorry.,0,0,0,0,1,0
1154,sorry can\'t this time!,0,0,0,0,1,0
1155,this is not [NAME] \'s number.,0,0,0,0,1,0
1156,yes w/ [number blanked] friends.,0,0,0,0,1,0
1157,unfortunately i have a function for my major but i will check out the web link,0,0,0,0,1,0
1158,ya ya i\'ll be there!,0,0,0,0,1,0
1159,you have the wrong number. sorry!,0,0,0,0,1,0
1160,this is her fathers number please take me off list,0,0,0,0,1,0
1161,no lol.,0,0,0,0,1,0
1162,yes! i\'m a fellow like you what state/school do you work out of? :)),0,0,0,0,1,0
1163,no but thx [number blanked] the offer,0,0,0,0,1,0
1164,wrong number! [NAME] not here.,0,0,0,0,1,0
1165,how did you obtain my number?,0,0,0,0,1,0
1166,i will b out of town :(,0,0,0,0,1,0
1167,no way.,0,0,0,0,1,0
1168,lol just stop voting for the rich fat foney and all this wount happens. and if you want exercise your right go exercise your rights do it right in front of the politician house. don\'t block roads most people got go to work on saturday and [NAME]. that why i never really went out and protest. because we do it to the wrong people for the wrong reasons. you want change take your marching ass and do it front the white house. city hall mayor house or office. when you start doing that. then you well see me first in line. good luck.,0,1,1,2,0,1
1169,hey [NAME] how do i get off your text list? i\'m not [NAME] don\'t know an [NAME] and would like to stop receiving texts from [organization omitted] america. i asked the last person to remove me but that obviously didn\'t happen. thanks.,0,0,0,0,1,0
1170,i\'m for freedoms of guns the a strong advocate of the second amendment. not [NAME]re why i\'m getting this text,0,0,0,0,1,0
1171,hi [NAME]!! i would love to join however i have a job interview tomorrow. if i\'m not working i will sign up for the youngstown even.,0,0,0,0,1,0
1172,i love my ar[number blanked] and all my [number blanked] round mags. \n\nyou guys are poison to america. \n\nsincerely a marine. \n\nps [NAME] trump is my man and my boss. cnn to drink some expired milk.,1,1,1,3,1,1
1173,absolutely,0,0,0,0,1,0
1174,i\'m not [NAME] take me off ur list please.,0,0,0,0,1,0
1175,yes marched in concord nh.,0,0,0,0,1,0
1176,eat a tide pod.,1,1,1,3,1,1
1177,fuck you liberal pieces of shit. we have a bunch of people showing up that want our right to bare arms.,1,1,1,3,1,1
1178,no i could care less,0,0,1,1,0,0
1179,sorry i\'m going to the gun range that day.,0,0,1,1,0,0
1180,this has never been [NAME]\'s number. please remove from your list,0,0,0,0,1,0
1181,i\'ll actually be quite busy tomorrow getting ready to go back to school but i definitely think that i\'ll support the march and i agree that we need gun control.,0,0,0,0,1,0
1182,i can\'t sorry.,0,0,0,0,1,0
1183,i am marching in asbury park nj where i live.,0,0,0,0,1,0
1184,this is [NAME],0,0,0,0,1,0
1185,i am not [NAME] please do not contackt this number again.,0,0,0,0,1,0
1186,somehow you have her husbands phone number\nwe\'ll be cleaning all our firearms on saturday after spending the day at the range.\n...and we have enough gun control legislation. it\'s am enforcement issue\n.,0,0,1,1,0,0
1187,remove me from your contact...,0,0,1,1,0,0
1188,unsubscribe.,0,0,1,1,0,0
1189,that\'s awesome. what time is it?,0,0,0,0,1,0
1190,yes i\'ll be there.,0,0,0,0,1,0
1191,i have mobility issues and can\'t walk for extended periods of time.,0,0,0,0,1,0
1192,yessir i\'m glad to join you,0,0,0,0,1,0
1193,i don\'t know who [NAME] is but it\'s certainly not me.,0,0,0,0,1,0
1194,this is gabe\'s mom. i\'ll forward to him . thanks,0,0,0,0,1,0
1195,this phone is owned by a woman. you hand the wrong number,0,0,0,0,1,0
1196,hello! i will be out of town with my family. thanks for the invite though.,0,0,0,0,1,0
1197,yes i\'ll be in dc at the march,0,0,0,0,1,0
1198,no i can\'t go this saturday.,0,0,0,0,1,0
1199,this is [NAME]. [NAME]\'s father. wondering where you are organizing from. is this across the country?,0,0,0,0,1,0
1200,i own [number blanked] guns no. don\'t contact this number.,0,0,1,1,0,0
1201,first off i\'m not [NAME]. second this is a business cell phone third unless you\'re agenda includes getting rid of gun free zones enforcing current laws and interested in identifying the real issue with our society then no. i m not interested. take this number off your list.,0,0,1,1,0,0
1202,wrong number but i support your mission. unfortunately i\'ll be in europe during the march.\n.,0,0,0,0,1,0
1203,this is not [NAME]. please remove.,0,0,0,0,1,0
1204,please remove this number from you texting.,0,0,0,0,1,0
1205,this isn\'t [NAME]\'s number.,0,0,0,0,1,0
1206,unfortunately i have a homeless feed from [number blanked]-[number blanked]amthen i have important things to get done for my mother afterwards.\n.,0,0,0,0,1,0
1207,yeah i\'ll be in parkland,0,0,0,0,1,0
1208,no this march is fucking stupid,1,1,1,3,1,1
1209,sorry got plans.,0,0,0,0,1,0
1210,absolutely!! very important and i will be there with my sign - every child is worth more than all the guns in america. tks for the work you are doing. i\'m texting for moveon to get folks out. this will be big on saturday.,0,0,0,0,1,0
1211,yes - there is actually one in la crosse that isn\'t registered on the map.,0,0,0,0,1,0
1212,yes i\'ll be there!\nlinda,0,0,0,0,1,0
1213,i\'ll be there in sf,0,0,0,0,1,0
1214,hey [NAME] i\'m not [NAME]tlyn and i do not know how you got my number . however would you please delete this number from your contacts. hope your meeting goes well on guns.\nthank you. m\n\n.,0,0,0,0,1,0
1215,depends where\'s the march and what exactly do you mean? stripping the,0,0,0,0,1,0
1216,my name isn\'t [NAME].,0,0,0,0,1,0
1217,get lost.,0,0,1,1,0,0
1218,unfortunately i have to work but i\'ll be there in spirit.,0,0,0,0,1,0
1219,stop giving out my dam number!!,0,0,1,1,0,0
1220,great! unsmoked you,0,0,0,0,1,0
1221,what kind of gun safety do u eant to see?,0,0,0,0,1,0
1222,i support your cause [number blanked]%!!\ni was going to attend however the weather forecast is predicting rain all day. if i was younger it wouldn\'t bother me but at my age now and just getting over chronic bronchitis i won\'t be able to. \nbut in the future i hope i can lend more support!! thanks for doing this!!! „∞Â∏‚Äò‚ç.,0,0,0,0,1,0
1223,i will be marching in columbus ohio with the moms demand action group in the state capital.,0,0,0,0,1,0
1224,i\'m marching!,0,0,0,0,1,0
1225,wrong number „∞Â∏Îú‚Ç¨ sorry.,0,0,0,0,1,0
1226,i would really love to join but unfortunately i have work,0,0,0,0,1,0
1227,unfortunately i work but other wise i totally would!,0,0,0,0,1,0
1228,i will try.,0,0,0,0,1,0
1229,quit texting this number.,0,0,1,1,0,0
1230,i plan on covering the local march thanks.,0,0,0,0,1,0
1231,no i will not be joining.,0,0,0,0,1,0
1232,fuck no guns for life bitches.,1,1,1,3,1,1
1233,i won\'t be able to this weekend because i\'m attending the dmum event all day but hopefully next time!,0,0,0,0,1,0
1234,liked „¢‚Ç¨Âìhi [NAME] i\'m [NAME] a volunteer with [organization omitted] america. this saturday march [number blanked] young people have organized a march to spread awareness and demand gun safety legislation from our elected officials. find a local march for our lives here: http://nxtgn.us/dkh - can we count on you to join us at the march?„¢‚Ç¨‚ù.,0,0,0,0,1,0
1235,thanks i\'ll be there!,0,0,0,0,1,0
1236,possibly! thanks for letting me know.,0,0,0,0,1,0
1237,absolutely not!,0,0,1,1,0,0
1238,cancel.,0,0,1,1,0,0
1239,opt out.,0,0,1,1,0,0
1240,how did you get this number ?,0,0,0,0,1,0
1241,[NAME] i am not interested in the march and i respectfully ask to be taken off of this phone list. thanks very much and have a great evening.,0,0,0,0,1,0
1242,please unsubscribe,0,0,0,0,1,0
1243,please take me off your list,0,0,0,0,1,0
1244,please take me off your call list thank you.,0,0,0,0,1,0
1245,hi. i would definitely be there but i\'m leaving. for fl friday after spring break. good luck.,0,0,0,0,1,0
1246,i\'m definitely going to the cincinnati march. freezing rain won\'t stop me lol.,0,0,0,0,1,0
1247,you texted the wrong person. there is plenty of gun legislation out there. no more is needed. in fact more citizens should be armed. it would stop a lot of this. you need to remember the gun is an inanimate object it can not hurt anyone is the person. more gun legislation will not help. look a prohibition. alcohol was put lawyers and it started a whole under ground industry. be careful what you wish for.,0,0,1,1,0,0
1248,no but is there anywhere i can donate?,0,0,0,0,1,0
1249,you texted the wrong person,0,0,1,1,0,0
1250,absolutely not!! no one is taking my guns from me.,0,0,1,1,0,0
1251,please delete this number for [NAME] [NAME]. it is incorrect.,0,0,0,0,1,0
1252,how\'d you get this number.,0,0,0,0,1,0
1253,wrong # & no.,0,0,1,1,0,0
1254,please be aware we are nra supporters. you are aware that more democrats and leftist have committed more mass shootings then nra members. so sorry will not [NAME]pport your march on gun control. proud supporter of guns and my ar[number blanked] you will never take away,0,0,1,1,0,0
1255,i\'m going to the dc march,0,0,0,0,1,0
1256,not [NAME] never contact this #again!!!!,0,0,1,1,0,0
1257,probably not as i am disabled senior. avoid crowds & noise.,0,0,0,0,1,0
1258,thanks for your message. i\'m driving but i\'ll get back to you when i get off the road. no text is worth a life. it can wait.,0,0,0,0,1,0
1259,being a concealed carry permit holder would i be able to carry my firearm during this march?,0,0,1,1,0,0
1260,i have a torn acl. but i support them. my nephew from [NAME] high school in [NAME] city nevada will be there.,0,0,0,0,1,0
1261,yes. thanks for promoting this important student initiative.,0,0,0,0,1,0
1262,probably not actually got plans to go to the shooting range.,0,0,1,1,0,0
1263,i am signed up for parkland,0,0,0,0,1,0
1264,yes. my husband and i are going,0,0,0,0,1,0
1265,as long as you promote every citizen carrying an ar type weapon during the march i\'m in!!,0,0,0,0,1,0
1266,no i do not [NAME]pport this,0,0,0,0,1,0
