source_id,source_elections,source_speech_id,source_politician,source_date,source_location,source_paragraph,text,source_text_el,gt_criticism_or_agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p14,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,14,"Throughout the past period, the KKE has been at the forefront of all major problems faced by working people, including those related to open spaces in the region. KKE deputies have been present, providing even more strength to these struggles. They have brought these issues to parliament, voted against them, and put as many obstacles as possible - based on the parliamentary power that the people had given them - to the plans of the government and other parties in the system. We will continue in this direction, even more vigorously in the coming period.","Όλο το προηγούμενο διάστημα, το ΚΚΕ βρέθηκε στην πρώτη γραμμή για όλα τα μεγάλα εργατικά λαϊκά προβλήματα, όπως και αυτών των ελεύθερων χώρων και εδώ στην περιοχή. Οι βουλευτές του ΚΚΕ έδωσαν το παρών, δίνοντας ακόμα περισσότερη δύναμη σε αυτούς τους αγώνες, έφεραν τα θέματα στη Βουλή, καταψήφισαν και έβαλαν όσα περισσότερα εμπόδια μπορούσαν -με βάση και την κοινοβουλευτική δύναμη φυσικά που μας είχε δώσει ο λαός- στα σχέδια της κυβέρνησης και των άλλων κομμάτων του συστήματος. Σε αυτήν την κατεύθυνση και ακόμη πιο δυναμικά θα συνεχίσουμε το επόμενο διάστημα.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p15,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,15,"The workers and young people of Nea Ionia recognized the above, giving the KKE 13.5% in the May elections, one of the highest percentages for the Party in the Municipalities of Attica, where the KKE placed third overall. They voted based on who they have seen and who they have not seen on their side over the past years.","Οι εργαζόμενοι, οι νέοι και οι νέες της Νέας Ιωνίας, μας αναγνώρισαν τα παραπάνω, δίνοντας στο ΚΚΕ 13,5% στις εκλογές του Μαΐου, ένα από τα μεγαλύτερα ποσοστά του Κόμματος στους Δήμους της Αττικής, όπου συνολικά το ΚΚΕ ήταν τρίτο κόμμα. Ψήφισαν κρίνοντας ποιους έχουν δει και ποιους δεν έχουν δει στο πλάι τους όλα τα προηγούμενα χρόνια.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p16,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,16,"Now, with the overt pushing of media channels, various formations such as Mrs. Konstantopoulou's Pλεύsi movement suddenly appear before the elections. In order to be a kinematic movement, it is necessary for someone to have seen you in the institutions, processes, and demands of the movement.","Ας εμφανίζονται τώρα ξαφνικά πριν τις εκλογές με το απροκάλυπτο σπρώξιμο των καναλιών των μέσων ενημέρωσης ως κινηματικά διάφορα μορφώματα, όπως αυτό της κυρίας Κωνσταντοπούλου, της Πλεύσης. Για να είσαι κινηματικός, πρέπει πρώτα απ'όλα, απαραίτητη προϋπόθεση είναι να σε έχει δει κάποιος στους φορείς, να σε έχει δει στις διαδικασίες, στις διεκδικήσεις του κινήματος.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p17,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,17,"So, friends, you now have every interest in confirming this choice. All of you should go and we appeal to those who will listen to us on the radio, television, portal, and channels to help take the KKE even higher. We need to send two communist deputies from the North Sector - and even more if possible - back to the Parliament by cancelling the cheat of the electoral law of the South-West that will be in force.","Φίλες και φίλοι, τώρα, λοιπόν, έχετε κάθε συμφέρον να επιβεβαιώσετε αυτή σας την επιλογή. Να πάτε όλοι και όλες και απευθυνόμαστε και σε αυτούς που θα μας ακούσουν από το ραδιόφωνο, από την τηλεόραση, από το portal, απ'τα κανάλια, να πάμε ακόμα πιο ψηλά το ΚΚΕ για να στείλετε ξανά στη Βουλή δύο κομμουνιστές βουλευτές από το Βόρειο Τομέα -και ακόμα παραπάνω αν είναι δυνατόν- ακυρώνοντας την κλεψιά του εκλογικού νόμου της ΝΔ που θα ισχύσει.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p18,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,18,"The small self-employed professionals who suffer from taxes, rents, and the general economic downturn that affects the income of families share the same concerns. They were understandably outraged to hear Mr. Mitsotakis, speaking from Nea Ionia a few days ago, claim that he does not see any vacant shops in the municipality.","Το ίδιο συμφέρον έχουν και οι μικροί αυτοαπασχολούμενοι επαγγελματίες που στενάζουν από τους φόρους, από τα ενοίκια, από τη γενική ακρίβεια που χτυπάει το εισόδημα των λαϊκών οικογενειών. Προφανώς, αγανάκτησαν, ακούγοντας πριν λίγες μέρες τον κύριο Μητσοτάκη εδώ από τη Νέα Ιωνία να λέει ότι δεν βλέπει κανένα ξενοίκιαστο κατάστημα στο δήμο.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p19,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,19,"We warn everyone in the Southwest to be careful and not come with too much energy, as you will find it somewhere! You may have had an easy time for the past four years with SYRIZA and PASOK, who voted for 50% or 70% of your bills, but you did not find it easy to legitimize your unpopular laws in the minds of the people. You also did not find it easy when you tried to impose graveyard silence.","Τους προειδοποιούμε εκεί όλους αυτούς στη ΝΔ: Προσέξτε, μην έρχεστε με πολλή φόρα κι εσείς, γιατί κάπου θα βρείτε! Μπορεί 4 χρόνια τώρα να τα βρήκατε εύκολα με τον ΣΥΡΙΖΑ, με το ΠΑΣΟΚ που ψήφιζαν το 50, το 70% των νομοσχεδίων σας αλλά δεν τα βρήκατε και πολύ εύκολα στην προσπάθειά σας να νομιμοποιήσετε στις συνειδήσεις του λαού τους αντιλαϊκούς σας νόμους. Δεν τα βρήκατε και πολύ εύκολα όταν προσπαθούσατε να επιβάλλετε σιγή νεκροταφείου.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p20,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,20,"We answer them: Because the KKE has always been in front of you, always, everywhere in front, boldly, militantly, unwaveringly, to do the slogan: ""Only the people save the people"", on the road of radical subversion. It will do the same now and let SYRIZA or PASOK try to disarm our people by talking about the supposed omnipotence of New Democracy in order to scare them. We answer them: no government can feel omnipotent when the workers' and people's movement is strong. And in this country, there is a strong JCP, a guarantee that the people and their movement will be strong. Some people would do well to remember this because the map may now be painted blue, but somewhere, like here in Nea Ionia, this blue is fading because it projects a red, perhaps still a little faint but red, bright red. This is proof that a current of questioning the dominant policy, its class character, which is served by all the parties of capital and their various governments, is being strengthened. Proof that the search for a solution to today's problems is gaining strength through the organized struggle of participation in the movement, collective action looking ahead to the future. And they have no reason to vote again for New Democracy, for example, the popular people here who did so under blackmail, stability or instability, and under the influence of a disorienting confrontation of New Democracy with the other parties of the system. Because what will count for our people is not how many more deputies, for example, New Democracy will get to vote for its anti-people's bills, nor does it matter much how many more deputies PASOK or SYRIZA will get to follow this unpopular course.","Τους απαντάμε: Γιατί πάντα απέναντί σας ήταν το ΚΚΕ, πάντα, παντού μπροστά, τολμηρά, μαχητικά, αταλάντευτα να κάνει πράξει το σύνθημα: «Μόνο ο λαός σώζει το λαό», στο δρόμο της ριζικής ανατροπής. Το ίδιο θα κάνει και τώρα και ας προσπαθούν ο ΣΥΡΙΖΑ ή το ΠΑΣΟΚ να αφοπλίσουν το λαό μας μιλώντας για δήθεν παντοδυναμία της Νέας Δημοκρατίας για να τον φοβίσουν. Τους απαντάμε: καμιά κυβέρνηση δεν μπορεί να νιώθει παντοδύναμη όταν είναι δυνατό το εργατικό-λαϊκό κίνημα. Και σ’ αυτή τη χώρα υπάρχει δυνατό ΚΚΕ, εγγύηση ότι θα είναι δυνατός ο λαός και το κίνημά του. Καλά θα κάνουν ορισμένοι αυτό να μην το ξεχνάνε γιατί μπορεί ο χάρτης τώρα να βάφτηκε μπλε, αλλά κάπου κάπου όπως εδώ στη Νέα Ιωνία, αυτό το μπλε ξεθωριάζει γιατί προβάλλει ένα κόκκινο ίσως ακόμα λίγο αχνό αλλά κόκκινο, κατακόκκινο. Απόδειξη δηλαδή ότι ενισχύεται και ένα ρεύμα αμφισβήτησης της κυρίαρχης πολιτικής, του ταξικού της χαρακτήρα που υπηρετούν σύσσωμα τα κόμματα του κεφαλαίου και οι διάφορες κυβερνήσεις τους. Απόδειξη ότι δυναμώνει η αναζήτηση λύσης στα σημερινά προβλήματα μέσα από τον οργανωμένο αγώνα της συμμετοχής στο κίνημα, τη συλλογική δράση κοιτώντας μπροστά την προοπτική. Και δεν έχουν κανένα λόγο να ξαναψηφίζουν τη Νέα Δημοκρατία για παράδειγμα, οι λαϊκοί άνθρωποι εδώ που το έκαναν κάτω από τον εκβιασμό, σταθερότητα ή αστάθεια και με την επίδραση μιας αποπροσανατολιστικής αντιπαράθεσης της Νέας Δημοκρατίας με τα άλλα κόμματα του συστήματος. Γιατί αυτό που θα μετρήσει για το λαό μας δεν είναι πόσους βουλευτές παραπάνω θα βγάλει, για παράδειγμα η Νέα Δημοκρατία για να ψηφίσουν τα αντιλαϊκά της νομοσχέδια ούτε έχει μεγάλη σημασία πόσους θα βγάλει το ΠΑΣΟΚ ή ο ΣΥΡΙΖΑ για να ακολουθούν από πίσω αυτή την αντιλαϊκή πορεία.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p21,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,21,The crucial thing for the people is how high the percentage of KKE will reach with thousands of new votes in order to ensure the election of the second KKE MP in the northern sector.,Το κρίσιμο για το λαό είναι πόσο ψηλά θα φτάσει το ποσοστό του ΚΚΕ με χιλιάδες καινούριες ψήφους για να εξασφαλίσουμε και την εκλογή και του δεύτερου παραπάνω βουλευτή του ΚΚΕ στο βόρειο τομέα.,political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p22,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,22,"Friends, we invite you to ignore those who are upset about the rise of the KKE on behalf of the system and are doing everything they can to reverse it. Here in Nea Ionia, for example, both the oldest and the youngest are learning and they all know something about the dirty tricks of the old PASOK. They remember the blackmail to steal and capture the votes of working people. Tsipras is now countering the same tricks by saying that every vote that does not go to him or SYRIZA serves the New Democracy project. However, leftists and progressive people hear this and shudder, just as the same voters of SYRIZA used to shudder when PASOK used to say these things back then. Mr. Tsipras continues and scratches his head again when he takes a direct picture of our party, the KKE, and says that it makes no difference even if it goes from 7 to 8%, while what matters is whether SYRIZA's share rises. What are you telling us? Get this, the exact opposite is true for the workers of Nea Ionia, the northern sector, and the whole country.","Φίλες και φίλοι, σας καλούμε να κλείσετε τα αυτιά σας σε όσους ενοχλήθηκαν για λογαριασμό του συστήματος από την άνοδο του ΚΚΕ και κάνουν ό,τι μπορούν για να την αναστρέψουν. Εδώ στη Νέα Ιωνία, για παράδειγμα, οι πιο παλιοί αλλά και οι νεότεροι μαθαίνουν, κάτι ξέρουν όλοι, κάτι έχουν ακούσει για τα βρώμικα κόλπα θυμάστε του παλιού εκείνου ΠΑΣΟΚ. Κάτι θυμούνται από τους εκβιασμούς για να κλέψουν, να εγκλωβίσουν ψήφους εργαζομένων, λαϊκών ανθρώπων. Τα ίδια κόλπα αντιγάφει τώρα ο Τσίπρας λέγοντας ότι κάθε ψήφος που δεν πάει σ αυτόν, στο ΣΥΡΙΖΑ, εξυπηρετεί το σχέδιο της Νέας Δημοκρατίας. Κάτι τέτοια όμως ακούνε και οι Αριστεροί, οι προοδευτικοί άνθρωποι και ανατριχιάζουν όπως ανατρίχιαζαν κάποτε και οι ίδιοι ψηφοφόροι εδώ που τα λέμε του ΣΥΡΙΖΑ όταν τα έλεγε αυτά το ΠΑΣΟΚ τότε. Το συνεχίζει όμως ο κύριος Τσίπρας, το πάει παραπέρα, ξύνεται ξανά στην κλίτσα του τσοπάνη, όταν φωτογραφίζοντας ευθέως το κόμμα μας, το ΚΚΕ, λέει ότι δεν έχει καμία διαφορά, ένα ακόμα αν πάει από το 7 που έχει τώρα το ΚΚΕ στο 8%, ενώ αυτό που έχει σημασία, συνεχίζει, είναι αν ανέβει το ποσοστό του ΣΥΡΙΖΑ. Μωρέ τι μας λες; Πάρτε το χαμπάρι, το ακριβώς αντίθετο ισχύει για τους εργαζόμενους της Νέας Ιωνίας, του βόρειου τομέα, όλης της χώρας.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p23,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,23,"If the KKE reaches 8% or even 9%, more communist deputies will be elected to support the people both inside and outside of parliament.","Γιατί το να πάει το ΚΚΕ στο 8%, στο 9% παραπάνω σημαίνει ότι θα εκλεγούν περισσότεροι κομμουνιστές βουλευτές που θα είναι στήριγμα του λαού μέσα και έξω από τη βουλή.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p24,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,24,"While SYRIZA's increase from 20% to 21%, for example, means electing a couple of extra MPs who will vote for emblematic anti-people bills of Mitsotakis' New Democracy and, above all, undermine the popular struggles of workers.",Ενώ το να πάει ο ΣΥΡΙΖΑ για παράδειγμα από το 20 στο 21% σημαίνει να εκλεγούν επίσης κανα δυο βουλευτές παραπάνω που θα ψηφίζουν όμως εμβληματικά αντιλαϊκά νομοσχέδια της Νέας Δημοκρατίας του Μητσοτάκη και κυρίως θα υπονομεύουν τους εργατικούς λαϊκούς αγώνες.,criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p25,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,25,"We call on the thousands of people here in Nea Ionia who followed SYRIZA in previous years, for example, and perhaps other forces later on, to look the truth in the face, to think, and to see the enormous responsibility of SYRIZA for the victory of New Democracy in 2019 and last month on May 21. They should consider the damage that this party has done and continues to do to the working people's movement, to the consciences of working people, to the people as a whole, and damage to the cause of progress, that is, the struggle for a better life for all of us and our children. We look you in the eye as the communists have always looked you in the eye for more than 100 years, and we say to you, do not give them any more tolerance. Why? Tolerance ultimately means and becomes complicity because, unfortunately, they have chosen sides, and there is no hope of a return for the leadership of these parties.","Καλούμε τους χιλιάδες λαϊκούς ανθρώπους και εδώ στη Νέα Ιωνία που ακολούθησαν τον ΣΥΡΙΖΑ για παράδειγμα τα προηγούμενα χρόνια, ίσως και άλλες δυνάμεις αργότερα, να δουν πλέον την αλήθεια κατάματα, να σκεφτούν, να δουν τις τεράστιες ευθύνες του ΣΥΡΙΖΑ για τη νίκη της Νέας Δημοκρατίας και το 2019 και τον προηγούμενο μήνα στις 21 του Μάη. Να αναλογιστούν τη ζημιά που έκανε και συνεχίζει να κάνει αυτό το κόμμα μέσα στο εργατικό λαϊκό κίνημα, στις συνειδήσεις των εργατικών λαϊκών ανθρώπων, του λαϊκού κόσμου συνολικά, ζημιά στην υπόθεση της προόδου, δηλαδή της πάλης για να ζήσουμε καλύτερα όλοι εμείς και τα παιδιά μας. Σας κοιτάζουμε στα μάτια όπως σας κοίταζαν πάντα οι κομμουνιστές 100 και πλέον χρόνια τώρα και σας λέμε μην τους δίνετε τέτοια άλλη ανοχή. Γιατί; Ανοχή τελικά σημαίνει και γίνεται συνενοχή γιατί, δυστυχώς, έχουν επιλέξει πλευρά και δεν υπάρχει για την ηγεσία αυτών των κομμάτων ελπίδα επιστροφής.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p26,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,26,"So let's all make our decisions now. Follow the example of thousands of people who voted for the Communist Party of Greece for the first time on May 21. We know that the rise of the KKE was not the only element of the election result that made you smile or reconsider, but you all saw that the KKE's share was the only positive step in this overall negative correlation. Let's do even more and make the smiles on people's faces even wider. We also appeal to fighters and people of our nation who in the past followed PASOK but eventually abandoned it.","Πάρτε λοιπόν λέμε τώρα τις αποφάσεις όλοι και όλες σας. Ακολουθήστε το παράδειγμα χιλιάδων ακόμα ανθρώπων που ψήφισαν για πρώτη φορά το Κομμουνιστικό Κόμμα Ελλάδας στις 21 Μαΐου. Ξέρουμε ότι η άνοδος του ΚΚΕ δεν ήταν το μόνο στοιχείο του εκλογικού αποτελέσματος που σας έκανε να χαμογελάσετε, να αναθεωρήσετε γιατί είδατε και εσείς όλοι και όλες πως το ποσοστό του ΚΚΕ ήταν το μόνο θετικό βήμα σε αυτό το συνολικά αρνητικό συσχετισμό. Ελάτε λοιπόν να γίνουμε πολύ περισσότεροι, να κάνουμε τα χαμόγελα στα στόματα των λαϊκών ανθρώπων ακόμα πιο πλατιά. Απευθυνόμαστε επίσης σε αγωνιστές σε ανθρώπους του λαού μας, που στο παρελθόν ακολουθούσαν και το ΠΑΣΟΚ και κάποια στιγμή το εγκατέλειψαν.",political agenda
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p27,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,27,"We inform them that PASOK has not changed at all today. It is still the same party that betrayed the people's hopes, voted for three memoranda, and co-governed twice with New Democracy. Moreover, the day before the last elections, it declared its readiness to do it again. It is the party that associated itself with scandals and fraud, causing honest workers and the people to turn their backs on it. Its forces have caused and continue to cause the most damage within the trade union movement through cunning, goons, putting employers themselves in unions, and, above all, subordinating to the aims of capital. PASOK is the leadership of GSEE. The same GSEE that was basking in the sun and discussing investment products is now absent on the day when unions, workers, and federations are fighting the battle of the general nationwide strike after the crime in Tempe. But this is PASOK, and it is not changing.","Τους λέμε ότι το ΠΑΣΟΚ σε τίποτα δεν έχει αλλάξει σήμερα. Είναι ακόμα το ίδιο κόμμα, που πρόδωσε τις ελπίδες του λαού που ψήφισε 3 μνημόνια, που συγκυβέρνησε 2 φορές με τη Νέα Δημοκρατία. Άλλωστε, και μια μέρα πριν τις προηγούμενες εκλογές, δήλωνε έτοιμο να το ξανακάνει. Είναι το κόμμα που ταυτίστηκε με σκάνδαλα, με την απατεωνιά που έκαναν τους τίμιους εργάτες και εργάτριες, τους ανθρώπους του λαού να του γυρίσουν την πλάτη. Είναι το κόμμα που οι δυνάμεις του έκαναν και συνεχίζουν να κάνουν τη μεγαλύτερη ζημιά μέσα στο εργατικό συνδικαλιστικό κίνημα με νοθείες, με μπράβους, βάζοντας στα σωματεία τους ίδιους τους εργοδότες και κυρίως με τη γραμμή της υποταγής στους στόχους του κεφαλαίου. ΠΑΣΟΚ είναι η ηγεσία της ΓΣΕΕ. Αυτής της ΓΣΕΕ που λιάζονταν στο Καβούρι και συζητούσε για επενδυτικά προΐόντα έχει στο καβούρι τη μέρα που σωματεία, εργατικά, ομοσπονδίες έδιναν η μάχη της γενικής πανελλαδικής απεργίας μετά το έγκλημα στα Τέμπη. Αλλά αυτό είναι το ΠΑΣΟΚ και δεν αλλάζει.",criticism
agora_Koutsoumpas_2023_06_18_Nea_Ionia_p28,2nd Elections 2023-06-25,Koutsoumpas_2023_06_18_Nea_Ionia,Koutsoumpas,2023-06-18,Nea Ionia,28,"Comrades, friends, in the one week remaining, we will work day and night. Let's not count on any fatigue. We are now evaluating the results of the effort we have made over the past years, especially in the last few months, to strengthen the KKE. A first step was taken on May 21st, but it will remain in abeyance if it is not confirmed by the vote for the KKE next Sunday. In the end, that vote alone will count and will produce results that will follow us for at least the next 4 years. With ballot in hand, we are going to get everyone and everything, everyone. To ensure that not a single vote is lost to the JCP. To overcome all difficulties. Abstention will not be found by anyone's side in the years to come in the big hard times ahead. So no one should do a favor to those who want to corner them, who want them to form a Parliament with a convenient omnipotence of all the parties of this system, so that anti-people's emblematic bills with 250-270 deputies can be passed again, as has happened in many cases in all the previous years in the past four years. So, with anger, with heart, with mind, let us go to give all our strength to have great power, that is, to give strength to our strength. On June 25th, we will defeat the JCE. At this time, on this day, on the very next Sunday, let us all be on the war footing until the ballot box is closed, until the last ballot is cast. The red, red, red ballot paper must be cast in the ballot box of Nea Ionia, of the entire northern sector, of Attica, of all Greece. KKE strong, hope is here! Hello, thank you. Good strength!","Συντρόφισσες και σύντροφοι, φίλες και φίλοι, στη μία βδομάδα που έμεινε, πάμε να κάνουμε τη νύχτα-μέρα. Να μην υπολογίσουμε καμία κούραση. Τώρα κρίνεται το αποτέλεσμα της προσπάθειας που κάναμε όλα τα προηγούμενα χρόνια, κυρίως τους τελευταίους πολλούς μήνες για την ενίσχυση του ΚΚΕ. Στις 21 Μάη έγινε ένα πρώτο βήμα, αλλά θα μείνει μετέωρο αν δεν επιβεβαιωθεί με την ψήφο στο ΚΚΕ και την άλλη Κυριακή. Τελικά αυτή μόνο η ψήφος θα μετρήσει και θα φέρει αποτελέσματα που θα μας ακολουθούν τουλάχιστον για τα επόμενα 4 χρόνια. Με το ψηφοδέλτιο στο χέρι πάμε να βρούμε όλους και όλες, τους πάντες. Να εξασφαλίσουμε ότι δεν θα χαθεί καμία ψήφος στο ΚΚΕ. Να ξεπεράσουμε όλες τις δυσκολίες. Την αποχή δεν θα τη βρει κανένας στο πλάι του τα επόμενα χρόνια στα μεγάλα στα δύσκολα που έρχονται. Κανείς να μην κάνει λοιπόν το χατίρι σε αυτούς που τον θέλουν στη γωνία, που τον θέλουν να διαμορφωθεί μια Βουλή, με βολική παντοδυναμία όλων των κομμάτων αυτών του συστήματος για να ψηφίζονται πάλι αντιλαϊκά εμβληματικά νομοσχέδια με 250-270 βουλευτές, όπως έγινε σε πάρα πολλές περιπτώσεις όλα τα προηγούμενα χρόνια την τετραετία που πέρασε. Λοιπόν, με οργή, με καρδιά, με μυαλό, πάμε να δώσουμε όλες μας τις δυνάμεις για να έχουμε μεγάλη δύναμη, να δώσουμε δηλαδή δύναμη στη δύναμή μας. Στις 25 του Ιουνίου ρίχνουμε δαγκωτό ΚΚΕ. Τέτοια ώρα, τέτοια μέρα, την άλλη ακριβώς Κυριακή να 'μαστε όλοι επί ποδός πολέμου μέχρι να κλείσει η κάλπη, μέχρι και το τελευταίο ψηφοδέλτιο. Το κόκκινο, κατακόκκινο ψηφοδέλτιο να πέσει στην κάλπη της Νέας Ιωνίας, όλου του βόρειου τομέα, της Αττικής, όλης της Ελλάδας. ΚΚΕ δυνατό, η ελπίδα είναι εδώ! Γεια σας, σας ευχαριστώ. Καλή δύναμη!",political agenda
agora_Koutsoumpas_2023_06_19_Patra_p1,2nd Elections 2023-06-25,Koutsoumpas_2023_06_19_Patra,Koutsoumpas,2023-06-19,Patra,1,"Friends, comrades, and companions, we are here again in Patras, 6 days before the elections, to bring the one and only hopeful message that can emerge from the ballot box in June. And that is the even greater strengthening of Mr. C.E.","Φίλες και φίλοι, συντρόφισσες και σύντροφοι, βρισκόμαστε ξανά εδώ στην Πάτρα, 6 μέρες πριν τις εκλογές για να μεταφέρουμε το ένα και μοναδικό ελπιδοφόρο μήνυμα που μπορεί να προκύψει από την κάλπη του Ιούνη. Και αυτό είναι η ακόμα μεγαλύτερη ενίσχυση του κ. Κ. Ε.",political agenda
agora_Koutsoumpas_2023_06_19_Patra_p2,2nd Elections 2023-06-25,Koutsoumpas_2023_06_19_Patra,Koutsoumpas,2023-06-19,Patra,2,"When the exploiters in this country feel happy, it is because they will have a government that can do their work for them starting on Monday.","Γιατί όταν οι εκμεταλλευτές σε αυτή τη χώρα θα νιώθουν ευχαριστημένοι, γιατί από Δευτέρα θα έχουν την αυτοδύναμη κυβέρνηση να τους κάνει τη δουλειά τους.",criticism
agora_Koutsoumpas_2023_06_19_Patra_p3,2nd Elections 2023-06-25,Koutsoumpas_2023_06_19_Patra,Koutsoumpas,2023-06-19,Patra,3,"The workers, laborers, working people, professionals, scientists, and peasants will feel happy and content for the exact opposite reason. There will be a 100% popular militant opposition against this government. And that is only thanks to Mr. C.E.","Οι εργάτες και οι εργάτριες, οι άνθρωποι του μόχθου, οι επαγγελματίες, οι επιστήμονες, οι αγρότες, θα νιώθουν και αυτοί ευτυχισμένοι και ευχαριστημένοι για το ακριβώς αντίθετο. Γιατί απέναντι σε αυτή την κυβέρνηση θα υπάρχει μια 100% λαϊκή μαχητική αντιπολίτευση. Κι αυτή είναι μόνο το κ. Κ. Ε.",political agenda
agora_Koutsoumpas_2023_06_19_Patra_p4,2nd Elections 2023-06-25,Koutsoumpas_2023_06_19_Patra,Koutsoumpas,2023-06-19,Patra,4,"But we are also a few days after another predictable crime: the shipwreck off Pylos that continues to shock us all. Mr. C.E. is once again taking responsibility and speaking clearly against the rot and cynicism of all the voices in the system. There is the choice of the action of organized struggle in the face of what freezes the soul, against statements that only cause nausea, such as how much a search and rescue operation costs Greece, as others say. There will be a Mr. C.E. who will say when a mother and her child enter the hold of a nutcracker. Everything must be done to protect human life at sea and save it, as provided for by international conventions.","Βρισκόμαστε όμως και λίγες μέρες μετά από ένα ακόμα προδιαγεγραμμένο έγκλημα. Το ναυάγιο ανοιχτά της Πύλου που συνεχίζει να μας συγκλονίζει όλους και όλες. Το κ. Κ. Ε. Αναλαμβάνει ξανά τις ευθύνες του και λέει καθαρά κόντρα στη σήψη και τον κυνισμό όλων των φωνών του συστήματος. Υπάρχει η επιλογή της δράσης του οργανωμένου αγώνα απέναντι σε ότι παγώνει την ψυχή, κόντρα σε δηλώσεις που προκαλούν μόνο αναγούλα, όπως το πόσο στοιχίζει στην Ελλάδα μια επιχείρηση έρευνας και διάσωσης που λένε οι άλλοι. Θα υπάρχει το κ. Κ. Ε. Που θα λέει όταν μια μάνα μπαίνει με το παιδί της στα αμπάρια ενός καρυδότσουφλου. Πρέπει να γίνουν όλα όσα προβλέπονται από τις διεθνείς συμβάσεις για την προστασία της ανθρώπινης ζωής στη θάλασσα και να σωθεί.",political agenda
agora_Koutsoumpas_2023_06_19_Patra_p5,2nd Elections 2023-06-25,Koutsoumpas_2023_06_19_Patra,Koutsoumpas,2023-06-19,Patra,5,"We are in this whole debate. We also want to say one thing clearly. Yes, everyone can feel human when they go out on the street, stand up in shock and anger, and defend the life of every human being who is being priced too high in this system and ultimately priced too cheaply by decision makers for the few to pay too dearly. For Mr. C. E., the dilemma of profits or lives is answered every day in the struggle to overturn this injustice and the laws that impose it on the struggle. It is for all of us, especially our children, to live better.","Εμείς σε όλη αυτή τη συζήτηση. Ένα πράγμα επίσης λέμε καθαρά. Ναι, μπορεί ο καθένας να αισθάνεται άνθρωπος όταν βγαίνει στο δρόμο, να υπερασπιστεί συγκλονισμένος και οργισμένος τη ζωή κάθε ανθρώπου που μέσα σε αυτό το σύστημα κοστολογείται πολύ ακριβά και κοστολογείται τελικά από τους ιθύνοντες πολύ φτηνά για να την πληρώνουν οι λίγοι πολύ ακριβά. Για το κ. Κ. Ε. Το δίλημμα με τα κέρδη ή με τις ζωές απαντιέται καθημερινά στον αγώνα για την ανατροπή αυτής της αδικίας, για την ανατροπή των νόμων που την επιβάλλουν στον αγώνα. Για να ζήσουμε καλύτερα όλοι εμείς και κυρίως τα παιδιά μας.",political agenda
